Date,DCS,VC,Desc1,Attr,Size,Item#,Last Sold,OHQty,OHExtP$,SoldQty,SoldExtP$,SoldM%,Str,PercentStockSold
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,S,23742,2/26/2013,2,47.98,0,0,0,NVL,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,S,23742,2/26/2013,2,47.98,0,0,0,WB,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,S,23742,2/26/2013,1,23.99,0,0,0,TC2,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,S,23742,2/26/2013,1,23.99,0,0,0,TC1,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,S,23742,2/26/2013,3,71.97,0,0,0,AAW,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,2,47.98,0,0,0,AA,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,2,47.98,0,0,0,NOV,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,4,95.96,0,0,0,NVL,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,2,47.98,0,0,0,WB,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,2,47.98,0,0,0,TC2,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,2,47.98,0,0,0,TC1,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,M,23743,2/25/2013,4,95.96,0,0,0,AAW,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,L,23744,12/6/2012,2,47.98,0,0,0,AA,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,L,23744,12/6/2012,4,95.96,0,0,0,NOV,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,L,23744,12/6/2012,4,95.96,0,0,0,NVL,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,L,23744,12/6/2012,2,47.98,0,0,0,WB,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,L,23744,12/6/2012,3,71.97,0,0,0,TC1,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,L,23744,12/6/2012,2,47.98,0,0,0,AAW,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,3,71.97,0,0,0,AA,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,1,23.99,0,0,0,NOV,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,4,95.96,0,0,0,NVL,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,4,95.96,0,0,0,WB,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,2,47.98,0,0,0,TC2,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,1,23.99,0,0,0,TC1,
4/24/2013,MISMED,EPX,CALF SUPPORT,BLK,XL,23745,11/30/2012,4,95.96,0,0,0,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,7.5,23746,4/14/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,7.5,23746,4/14/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,7.5,23746,4/14/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,7.5,23746,4/14/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,7.5,23746,4/14/2013,0,0,1,119.99,50.94,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8,23747,3/22/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8,23747,3/22/2013,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8.5,23748,3/22/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8.5,23748,3/22/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8.5,23748,3/22/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8.5,23748,3/22/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,8.5,23748,3/22/2013,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9,23749,4/22/2013,0,0,1,107.99,45.61,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9,23749,4/22/2013,0,0,1,119.99,51.05,NOV,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9,23749,4/22/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9,23749,4/22/2013,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9.5,23750,4/20/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9.5,23750,4/20/2013,0,0,1,107.99,45.61,NVL,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,9.5,23750,4/20/2013,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,10,23751,4/19/2013,0,0,1,107.99,45.61,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,10,23751,4/19/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,10,23751,4/19/2013,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,10.5,23752,4/5/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,10.5,23752,4/5/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,10.5,23752,4/5/2013,1,119.99,1,119.99,51.05,AAW,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,11,23753,3/10/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,SAUCON,STABIL CS 2,D,11,23753,3/10/2013,1,119.99,0,0,0,AAW,
4/24/2013,MISBOO,RODALE,BOOK 26.2 MAR STORIE,,,23779,10/25/2010,1,29.95,0,0,0,WB,
4/24/2013,SHORUNM,BROOKS,BEAST 2012,2E,16,23781,3/4/2013,1,139.99,0,0,0,NVL,
4/24/2013,MISBOO,RODALE,BOOK RUN WTH THE CHA,,,23782,12/23/2011,1,14.95,0,0,0,WB,
4/24/2013,MISBOO,VELOPR,BOOK HANSONS METHOD,,ONE,23789,4/20/2013,0,0,2,37.9,49.97,AA,
4/24/2013,MISBOO,VELOPR,BOOK HANSONS METHOD,,ONE,23789,4/20/2013,1,18.95,1,17.06,44.43,NOV,
4/24/2013,MISBOO,VELOPR,BOOK HANSONS METHOD,,ONE,23789,4/20/2013,2,37.9,0,0,0,NVL,
4/24/2013,MISBOO,VELOPR,BOOK HANSONS METHOD,,ONE,23789,4/20/2013,1,18.95,0,0,0,TC2,
4/24/2013,MISBOO,VELOPR,BOOK HANSONS METHOD,,ONE,23789,4/20/2013,1,18.95,0,0,0,TC1,
4/24/2013,MISBOO,VELOPR,BOOK HANSONS METHOD,,ONE,23789,4/20/2013,2,37.9,0,0,0,AAW,
4/24/2013,SHORUNM,BROOKS,BEAST 2012,4E,16,23790,3/28/2013,0,0,1,139.99,48.3,NVL,
4/24/2013,APPSHIM,ASICS,TOP ARD L/S,179,L,23796,2/19/2013,1,54.99,0,0,0,TC2,
4/24/2013,APPSHIM,ASICS,TOP ARD L/S,179,L,23796,2/19/2013,-2,-109.98,0,0,0,TC1,
4/24/2013,APPSHIM,ASICS,TOP ARD L/S,179,L,23796,2/19/2013,1,54.99,0,0,0,AAW,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,S,23843,,3,116.97,0,0,0,AA,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,S,23843,,3,116.97,0,0,0,NOV,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,S,23843,,3,116.97,0,0,0,NVL,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,S,23843,,2,77.98,0,0,0,WB,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,S,23843,,5,194.95,0,0,0,TC2,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,S,23843,,3,116.97,0,0,0,AAW,
4/24/2013,APPSHIM,ASICS,TOP THERMO LT 1/2 Z,7993,S,23851,3/18/2013,1,69.99,0,0,0,TC2,
4/24/2013,APPSHIM,ASICS,TOP THERMO LT 1/2 Z,7993,S,23851,3/18/2013,-1,-69.99,0,0,0,TC1,
4/24/2013,APPCAPM,ASICS,CAP,,,23868,3/23/2009,2,31.98,0,0,0,TC2,
4/24/2013,MISBAG,ADIDAS,BAG,,,23880,3/20/2010,1,19.99,0,0,0,AAW,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,L,23887,4/23/2013,6,113.94,1,18.99,64.09,AA,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,L,23887,4/23/2013,8,151.92,1,17.09,60.09,NVL,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,L,23887,4/23/2013,9,170.91,5,47.45,28.13,TC2,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,L,23887,4/23/2013,5,94.95,6,108.24,62.2,AAW,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,8.5,23895,5/5/2012,1,89.99,0,0,0,AA,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,8.5,23895,5/5/2012,2,179.98,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,9,23896,3/2/2013,1,89.99,0,0,0,NOV,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,9,23896,3/2/2013,1,89.99,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,9,23896,3/2/2013,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,9.5,23897,3/23/2013,1,89.99,0,0,0,AA,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,9.5,23897,3/23/2013,1,89.99,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,9.5,23897,3/23/2013,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10,23898,8/20/2012,1,89.99,0,0,0,AA,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10,23898,8/20/2012,1,89.99,0,0,0,NOV,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10,23898,8/20/2012,1,89.99,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10,23898,8/20/2012,2,179.98,0,0,0,TC1,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10,23898,8/20/2012,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10.5,23899,9/1/2012,1,89.99,0,0,0,NOV,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,10.5,23899,9/1/2012,2,179.98,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11,23900,8/23/2012,1,89.99,0,0,0,NOV,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11,23900,8/23/2012,1,89.99,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11,23900,8/23/2012,1,89.99,0,0,0,WB,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11,23900,8/23/2012,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11.5,23901,10/26/2012,1,89.99,0,0,0,AA,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11.5,23901,10/26/2012,1,89.99,0,0,0,NOV,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11.5,23901,10/26/2012,1,89.99,0,0,0,TC2,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,11.5,23901,10/26/2012,1,89.99,0,0,0,TC1,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,12,23902,7/5/2012,2,179.98,0,0,0,NVL,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,12,23902,7/5/2012,1,89.99,0,0,0,TC2,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,12,23902,7/5/2012,1,89.99,0,0,0,TC1,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,12,23902,7/5/2012,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,13,23904,10/28/2012,1,89.99,0,0,0,TC1,
4/24/2013,SHORUNM,MIZUNO,MUSHA 4,D,13,23904,10/28/2012,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,6.5,23906,,1,89.99,0,0,0,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,6.5,23906,,1,89.99,0,0,0,TC2,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7,23907,3/1/2013,1,89.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7,23907,3/1/2013,2,179.98,0,0,0,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7,23907,3/1/2013,1,89.99,0,0,0,TC1,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7.5,23908,3/16/2013,1,89.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7.5,23908,3/16/2013,2,179.98,0,0,0,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7.5,23908,3/16/2013,2,179.98,0,0,0,TC2,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7.5,23908,3/16/2013,1,89.99,0,0,0,TC1,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,7.5,23908,3/16/2013,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8,23909,4/17/2013,1,89.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8,23909,4/17/2013,0,0,1,69.99,38.96,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8,23909,4/17/2013,1,89.99,-1,-89.99,52.53,TC1,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8,23909,4/17/2013,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8.5,23911,3/29/2013,1,89.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8.5,23911,3/29/2013,0,0,1,69.99,38.55,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,8.5,23911,3/29/2013,1,89.99,0,0,0,AAW,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,9,23912,4/11/2013,3,269.97,-1,-69.99,38.36,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,9,23912,4/11/2013,-1,-89.99,1,80.99,46.73,TC1,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,9,23912,4/11/2013,0,0,1,71.99,40.08,AAW,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,9.5,23913,9/29/2012,1,89.99,0,0,0,NVL,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,9.5,23913,9/29/2012,3,269.97,0,0,0,AAW,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,10,23914,1/5/2013,1,89.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,MUSHA 4,B,10.5,23915,11/30/2012,1,89.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,7,23919,9/18/2012,1,94.99,0,0,0,TC2,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,7,23919,9/18/2012,1,94.99,0,0,0,TC1,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,7.5,23920,3/2/2013,1,94.99,0,0,0,AA,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,7.5,23920,3/2/2013,1,94.99,0,0,0,TC2,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,7.5,23920,3/2/2013,1,94.99,0,0,0,TC1,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,8,23921,4/13/2013,0,0,1,94.99,50.5,AA,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,8,23921,4/13/2013,0,0,1,94.99,50.5,TC2,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,8,23921,4/13/2013,1,94.99,0,0,0,TC1,
4/24/2013,SHORUNW,MIZUNO,NEXUS 6,B,9.5,23924,7/6/2012,1,94.99,0,0,0,TC2,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,6.5,23927,,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7,23928,3/9/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7.5,23929,3/28/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7.5,23929,3/28/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7.5,23929,3/28/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7.5,23929,3/28/2013,1,119.99,0,0,0,TC2,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7.5,23929,3/28/2013,1,119.99,0,0,0,TC1,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,7.5,23929,3/28/2013,0,0,1,119.99,51.6,AAW,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8,23930,3/20/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8,23930,3/20/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8,23930,3/20/2013,1,119.99,0,0,0,TC2,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8,23930,3/20/2013,1,119.99,0,0,0,TC1,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8.5,23931,4/3/2013,2,239.98,0,0,0,AA,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8.5,23931,4/3/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8.5,23931,4/3/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8.5,23931,4/3/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,8.5,23931,4/3/2013,0,0,1,119.99,51.6,TC2,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9,23932,4/21/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9,23932,4/21/2013,0,0,1,95.99,39.49,NOV,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9,23932,4/21/2013,2,239.98,0,0,0,NVL,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9,23932,4/21/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9,23932,4/21/2013,1,119.99,0,0,0,TC2,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9,23932,4/21/2013,0,0,1,107.99,46.22,TC1,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9.5,23933,3/23/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,9.5,23933,3/23/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,10,23934,4/20/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,10,23934,4/20/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,10,23934,4/20/2013,0,0,1,119.99,51.6,WB,
4/24/2013,SHORUNW,BROOKS,PURECADENCE 2,B,10.5,23935,3/9/2013,1,119.99,0,0,0,TC1,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,M,23937,4/21/2013,3,116.97,0,0,0,AA,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,M,23937,4/21/2013,2,77.98,1,38.99,54.99,NOV,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,M,23937,4/21/2013,3,116.97,0,0,0,NVL,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,M,23937,4/21/2013,3,116.97,0,0,0,WB,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,M,23937,4/21/2013,6,233.94,0,0,0,TC2,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,M,23937,4/21/2013,3,116.97,0,0,0,AAW,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,L,23938,,1,38.99,0,0,0,AA,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,L,23938,,1,38.99,0,0,0,NVL,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,XS,23939,,1,38.99,0,0,0,AA,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,XS,23939,,1,38.99,0,0,0,NVL,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,XS,23939,,1,38.99,0,0,0,WB,
4/24/2013,APPSHIW,ASICS,TOP ABBY TANK,1,XS,23939,,1,38.99,0,0,0,TC2,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,XL,23949,4/4/2013,59,"1,120.41",0,0,0,AA,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,XL,23949,4/4/2013,111,"2,107.89",0,0,0,NVL,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,XL,23949,4/4/2013,42,797.58,1,9.49,25.82,TC2,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,XL,23949,4/4/2013,12,227.88,0,0,0,TC1,
4/24/2013,APPSOCM,BROOKS,SOCK LOW CUT TB 2PK,WHT,XL,23949,4/4/2013,78,"1,481.22",0,0,0,AAW,
4/24/2013,APPSOCW,BROOKS,SOCK LOW CUT TB 2PK,WHT,S,23950,4/18/2013,1,18.99,3,56.97,65.03,AA,
4/24/2013,APPSOCW,BROOKS,SOCK LOW CUT TB 2PK,WHT,S,23950,4/18/2013,3,56.97,3,55.07,63.83,NVL,
4/24/2013,APPSOCW,BROOKS,SOCK LOW CUT TB 2PK,WHT,S,23950,4/18/2013,3,56.97,6,66.44,40.04,TC2,
4/24/2013,APPSOCW,BROOKS,SOCK LOW CUT TB 2PK,WHT,S,23950,4/18/2013,3,56.97,6,56.94,30.03,TC1,
4/24/2013,APPSOCW,BROOKS,SOCK LOW CUT TB 2PK,WHT,M,23951,4/8/2013,4,75.96,0,0,0,AA,
4/24/2013,APPSOCW,BROOKS,SOCK LOW CUT TB 2PK,WHT,M,23951,4/8/2013,0,0,6,56.94,26.98,TC2,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BBL/BLK,ONE,23952,4/7/2013,-1,-7.99,2,7.98,-9.02,TC1,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BBL/WHT,ONE,23953,4/7/2013,5,39.95,0,0,0,NOV,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BBL/WHT,ONE,23953,4/7/2013,1,7.99,0,0,0,NVL,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BBL/WHT,ONE,23953,4/7/2013,1,7.99,0,0,0,TC1,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BBL/WHT,ONE,23953,4/7/2013,0,0,1,7.99,45.56,AAW,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BLK/BLK,ONE,23954,4/7/2013,0,0,1,7.19,39.5,NVL,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,BLK/BLK,ONE,23954,4/7/2013,1,7.99,-1,-7.99,45.56,TC2,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,GRY/WHT,ONE,23956,4/6/2013,0,0,1,7.99,45.56,NOV,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,GRY/WHT,ONE,23956,4/6/2013,1,7.99,1,7.99,45.56,WB,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,GRY/WHT,ONE,23956,4/6/2013,1,7.99,0,0,0,TC1,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,RED/WHT,ONE,23958,12/22/2012,1,7.99,0,0,0,NOV,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,RED/WHT,ONE,23958,12/22/2012,1,7.99,0,0,0,TC1,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,RED/WHT,ONE,23958,12/22/2012,2,15.98,0,0,0,AAW,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,WHT/WHT,ONE,23961,4/7/2013,1,7.99,0,0,0,NOV,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,WHT/WHT,ONE,23961,4/7/2013,1,7.99,1,7.19,39.5,NVL,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,WHT/WHT,ONE,23961,4/7/2013,2,15.98,0,0,0,WB,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,WHT/WHT,ONE,23961,4/7/2013,1,7.99,0,0,0,TC2,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,WHT/WHT,ONE,23961,4/7/2013,1,7.99,0,0,0,TC1,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,WHT/WHT,ONE,23961,4/7/2013,1,7.99,0,0,0,AAW,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,YLW/WHT,ONE,23963,4/12/2013,1,7.99,1,7.99,45.56,AA,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,YLW/WHT,ONE,23963,4/12/2013,2,15.98,0,0,0,NOV,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,YLW/WHT,ONE,23963,4/12/2013,0,0,2,15.98,45.56,NVL,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,YLW/WHT,ONE,23963,4/12/2013,1,7.99,0,0,0,TC1,
4/24/2013,MISACCACC,YANKZ,YANKZ SURE LACE,YLW/WHT,ONE,23963,4/12/2013,1,7.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,NIRVANA 8,D,8.5,23970,7/30/2012,1,149.99,0,0,0,AA,
4/24/2013,SHORUNM,MIZUNO,NIRVANA 8,D,8.5,23970,7/30/2012,1,149.99,0,0,0,AAW,
4/24/2013,SHORUNM,MIZUNO,NIRVANA 8,D,9,23971,11/6/2012,1,149.99,0,0,0,AA,
4/24/2013,SHORUNM,MIZUNO,NIRVANA 8,D,9,23971,11/6/2012,1,149.99,0,0,0,NOV,
