DCS,VC,Desc1,Attr,Size,Item#,Last Sold,OHQty,OHExtP$,SoldQty,SoldExtP$,SoldM%,Str
MISMED,CHO-PA,DUAL ACTION KNEE ST,BLK,XS,31039,4/13/2013,1,33.99,0,0,0,AAW
SHORUNM,ZOOT,ULTRA SPEED 2.0,D,9,31043,3/1/2013,1,109.99,0,0,0,AAW
SHORUNW,SAUCON,GUIDE 5,D,7.5,31045,12/5/2012,0,0,1,109.99,48.3,NVL
SHORUNW,SAUCON,GUIDE 5,D,8.5,31047,11/30/2012,0,0,1,98.99,42.55,NOV
SHORUNW,SAUCON,GUIDE 5,D,8.5,31047,11/30/2012,0,0,0,11,100,NVL
SHORUNM,SAUCON,GUIDE 5,D,14,31053,2/17/2013,0,0,1,99.99,51.05,AA
SHORUNM,SAUCON,GUIDE 5,D,14,31053,2/17/2013,0,0,1,76.99,30.67,WB
SHORUNM,SAUCON,GUIDE 5,D,14,31053,2/17/2013,0,0,1,109.99,51.47,AAW
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,6,31060,,0,0,0,0,0,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,6.5,31061,,0,0,1,55.99,44.99,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,6.5,31061,,0,0,1,55.99,44.99,AAW
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7,31062,,0,0,1,55.99,44.99,NOV
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7,31062,,0,0,3,174.97,47.19,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7,31062,,0,0,1,62.99,51.1,WB
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7,31062,,0,0,1,62.99,51.1,TC1
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7.5,31063,,0,0,2,118.98,48.23,NOV
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7.5,31063,,0,0,4,230.96,46.66,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,7.5,31063,,0,0,1,59.99,48.66,AAW
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,8,31064,,0,0,1,62.99,51.1,NOV
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,8,31064,,0,0,4,223.96,44.99,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,8,31064,,0,0,2,125.98,51.1,WB
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,8.5,31065,,0,0,4,192.97,36.16,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,8.5,31065,,0,0,1,62.99,51.1,WB
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,8.5,31065,,0,0,1,62.99,51.1,TC1
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,9,31066,,0,0,1,62.99,51.1,AA
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,9,31066,,0,0,4,244.96,49.71,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,9,31066,,0,0,1,62.99,51.1,WB
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,9,31066,,0,0,1,62.99,51.1,AAW
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,9.5,31067,,0,0,2,111.98,44.99,NOV
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,9.5,31067,,0,0,1,55.99,44.99,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,10,31068,,0,0,2,80.99,24.48,NOV
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,10,31068,,0,0,1,55.99,45.38,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,10.5,31069,,0,0,1,55.99,44.99,NVL
SHOSPE,ASICS,HYPER ROCKETGIRL XC,B,11,31070,,0,0,1,62.99,51.1,NVL
SHORUNM,NIKE,ZOOM ELITE+,D,11.5,31071,3/4/2013,1,104.99,0,0,0,AA
SHORUNM,NIKE,ZOOM ELITE+,D,12,31073,12/5/2012,0,0,1,104.99,52.39,AA
SHORUNM,NIKE,ZOOM ELITE+,D,13,31079,7/20/2012,0,0,1,83.99,39.62,AA
SHORUNM,NIKE,ZOOM ELITE+,D,13,31079,7/20/2012,0,0,1,104.99,51.7,NOV
SHORUNM,NIKE,ZOOM ELITE+,D,13,31079,7/20/2012,1,104.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM ELITE+,D,13,31079,7/20/2012,0,0,1,64.99,21.97,AAW
MISACCACC,NATHAN,SWIFT,B,ONE,31080,4/17/2013,0,0,3,104.97,56.3,AA
MISACCACC,NATHAN,SWIFT,B,ONE,31080,4/17/2013,0,0,1,27.99,45.37,NOV
MISACCACC,NATHAN,SWIFT,B,ONE,31080,4/17/2013,0,0,0,0,0,NVL
MISACCACC,NATHAN,SWIFT,B,ONE,31080,4/17/2013,2,69.98,1,34.99,56.3,WB
MISACCACC,NATHAN,SWIFT,B,ONE,31080,4/17/2013,0,0,2,69.98,56.3,AAW
SHORUNM,SAUCON,HURRICANE 14,D,9,31099,11/23/2012,1,139.99,0,0,0,WB
SHORUNM,SAUCON,HURRICANE 14,D,9,31099,11/23/2012,0,0,2,223.98,35.37,AAW
SHORUNM,SAUCON,HURRICANE 14,D,9.5,31100,1/27/2013,0,0,1,125.99,45.61,NVL
SHORUNM,SAUCON,HURRICANE 14,D,9.5,31100,1/27/2013,1,139.99,0,0,0,WB
SHORUNM,SAUCON,HURRICANE 14,D,10,31101,4/23/2013,0,0,1,125.99,45.61,NVL
MISACCACC,FUELBE,H2O 2 BOTTLE BELT,SIL/BLK,ONE,31102,8/4/2012,0,0,1,39.99,49.99,NVL
MISACCACC,FUELBE,H2O 2 BOTTLE BELT,SIL/BLK,ONE,31102,8/4/2012,5,199.95,0,0,0,WB
SHORUNM,SAUCON,HURRICANE 14,D,10.5,31103,2/23/2013,1,139.99,0,0,0,AA
SHORUNM,SAUCON,HURRICANE 14,D,10.5,31103,2/23/2013,0,0,1,139.99,51.05,NVL
SHORUNM,SAUCON,HURRICANE 14,D,10.5,31103,2/23/2013,0,0,0,0,0,AAW
SHORUNM,SAUCON,HURRICANE 14,D,11,31104,4/17/2013,0,0,4,545.96,48.38,NVL
SHORUNM,SAUCON,HURRICANE 14,D,11.5,31105,3/2/2013,0,0,2,223.98,37.66,NVL
SHORUNM,SAUCON,HURRICANE 14,D,12,31106,12/22/2012,0,0,1,125.99,45.61,NVL
SHORUNM,SAUCON,HURRICANE 14,D,12,31106,12/22/2012,1,139.99,0,0,0,WB
SHORUNM,SAUCON,HURRICANE 14,D,13,31108,2/26/2013,0,0,0,0,0,NVL
SHORUNM,SAUCON,HURRICANE 14,D,13,31108,2/26/2013,0,0,1,125.99,42.55,WB
SHORUNM,SAUCON,HURRICANE 14,D,14,31109,9/24/2012,0,0,1,139.99,51.05,NVL
SHORUNW,SAUCON,HURRICANE 14,B,6.5,31111,3/28/2013,0,0,1,139.99,48.3,AA
SHORUNW,SAUCON,HURRICANE 14,B,6.5,31111,3/28/2013,1,139.99,0,0,0,NVL
SHORUNW,SAUCON,HURRICANE 14,B,6.5,31111,3/28/2013,1,139.99,0,0,0,AAW
SHORUNM,SAUCON,GUIDE 5,D,7.5,31112,9/21/2012,0,0,1,99.99,48.59,AA
SHORUNM,SAUCON,GUIDE 5,D,7.5,31112,9/21/2012,0,0,1,109.99,53.27,NVL
SHORUNM,SAUCON,GUIDE 5,D,7.5,31112,9/21/2012,0,0,1,98.99,48.08,AAW
SHORUNM,SAUCON,GUIDE 5,D,15,31113,10/16/2012,0,0,1,98.99,45.61,NVL
SHORUNM,SAUCON,GUIDE 5,2E,12.5,31114,9/12/2012,0,0,1,109.99,53.27,NVL
SHORUNM,SAUCON,GUIDE 5,2E,13,31115,10/23/2012,0,0,1,109.99,55.5,AA
SHORUNM,SAUCON,GUIDE 5,2E,13,31115,10/23/2012,0,0,-1,-98.99,45.61,NOV
SHORUNM,SAUCON,GUIDE 5,2E,13,31115,10/23/2012,0,0,1,98.99,45.61,NVL
SHORUNM,BROOKS,ADDICTION 10,4E,14,31116,5/16/2013,0,0,1,109.99,50.68,AA
SHORUNM,BROOKS,ADDICTION 10,4E,14,31116,5/16/2013,0,0,1,87.99,38.35,TC2
APPTIGM,ADIDAS,TIGHT SPRNVA SHORT,BLK,XL,31121,12/24/2011,1,39.99,0,0,0,WB
APPSHOW,LS GRN,SHORT COMP,229,S,31123,4/7/2013,2,119.98,0,0,0,NOV
APPSHOW,LS GRN,SHORT COMP,229,S,31123,4/7/2013,2,119.98,0,0,0,NVL
APPSHOW,LS GRN,SHORT COMP,229,S,31123,4/7/2013,2,119.98,0,0,0,TC2
APPSHOW,LS GRN,SHORT COMP,229,S,31123,4/7/2013,1,59.99,0,0,0,AAW
APPSHOW,LS GRN,SHORT COMP,229,M,31124,,4,239.96,0,0,0,NOV
APPSHOW,LS GRN,SHORT COMP,229,M,31124,,4,239.96,0,0,0,NVL
APPSHOW,LS GRN,SHORT COMP,229,M,31124,,4,239.96,0,0,0,TC2
APPSHOW,LS GRN,SHORT COMP,229,M,31124,,4,239.96,0,0,0,AAW
APPSHOW,LS GRN,SHORT COMP,229,L,31125,5/12/2013,5,299.95,0,0,0,NOV
APPSHOW,LS GRN,SHORT COMP,229,L,31125,5/12/2013,4,239.96,0,0,0,NVL
APPSHOW,LS GRN,SHORT COMP,229,L,31125,5/12/2013,3,179.97,0,0,0,TC2
APPSHOW,LS GRN,SHORT COMP,229,L,31125,5/12/2013,3,179.97,0,0,0,AAW
APPSHOW,LS GRN,SHORT COMP,229,XL,31126,,1,59.99,0,0,0,NOV
APPSHOW,LS GRN,SHORT COMP,229,XL,31126,,2,119.98,0,0,0,NVL
APPSHOW,LS GRN,SHORT COMP,229,XL,31126,,2,119.98,0,0,0,TC2
APPSHOW,LS GRN,SHORT COMP,229,XL,31126,,3,179.97,0,0,0,AAW
APPPANM,ADIDAS,PANT M10 TRACK,BLK/BLK,L,31129,3/10/2013,0,0,-1,-64.99,55.99,AAW
APPPANM,ADIDAS,PANT M10 TRACK,BLK/BLK,XL,31130,1/10/2013,2,129.98,0,0,0,AAW
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,10,219.9,0,0,0,AA
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,9,197.91,0,0,0,NOV
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,11,241.89,0,0,0,NVL
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,10,219.9,0,0,0,WB
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,12,263.88,0,0,0,TC2
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,11,241.89,0,0,0,TC1
APPCAPM,NIKE,CAP FEATHER LITE,100,ONE,31131,5/18/2013,11,241.89,0,0,0,AAW
APPSINM,PI,TOP ELITE TRI SNGT,3YG,S,31132,,1,84.99,0,0,0,NOV
APPSINM,PI,TOP ELITE TRI SNGT,3YG,S,31132,,1,84.99,0,0,0,AAW
APPSINM,PI,TOP ELITE TRI SNGT,3YG,M,31133,,1,84.99,0,0,0,NOV
APPSINM,PI,TOP ELITE TRI SNGT,3YG,M,31133,,1,84.99,0,0,0,AAW
APPSINM,PI,TOP ELITE TRI SNGT,3YG,L,31134,,1,84.99,0,0,0,NOV
APPSINM,PI,TOP ELITE TRI SNGT,3YG,L,31134,,1,84.99,0,0,0,AAW
APPTIGW,GORE,TIGHT MYTHOS SO LDY,9900,S,31135,4/16/2013,1,149.99,0,0,0,TC1
APPTIGW,GORE,TIGHT MYTHOS SO LDY,9900,M,31136,3/23/2013,2,299.98,0,0,0,TC1
APPTIGW,ADIDAS,TIGHT GLIDE 3/4,BLK/BLK,L,31137,12/20/2012,0,0,1,49.99,54.71,NVL
APPTIGW,GORE,TIGHT MYTHOS SO LDY,9900,L,31137,12/20/2012,1,149.99,0,0,0,TC1
APPTIGW,GORE,TIGHT MYTHOS SO LDY,9900,L,31137,12/20/2012,1,149.99,0,0,0,AAW
APPJACW,GORE,JKT AIR 2.0 AS LADY,3500,S,31143,4/4/2013,1,199.99,0,0,0,AAW
APPJACW,GORE,JKT AIR 2.0 AS LADY,3500,M,31144,3/23/2013,3,599.97,0,0,0,AAW
APPJACW,GORE,JKT AIR 2.0 AS LADY,3500,L,31145,12/26/2012,2,399.98,0,0,0,AAW
APPPANW,ADIDAS,PANT RESPONSE ASTRO,BLK/BLK,M,31148,7/31/2012,0,0,2,59.98,11.97,NVL
APPPANW,ADIDAS,PANT RESPONSE ASTRO,BLK/BLK,M,31148,7/31/2012,0,0,1,29.99,11.97,TC1
MISACCACC,FUELBE,H2O 2 BOTTLE BELT,HIB/COC,ONE,31163,8/22/2012,1,39.99,1,39.99,49.99,NVL
MISACCACC,FUELBE,H2O 2 BOTTLE BELT,HIB/COC,ONE,31163,8/22/2012,0,0,1,35.99,44.43,WB
APPSUPW,MC,BRA JUNO,C,34,31166,5/14/2013,1,55.99,0,0,0,AA
APPSUPW,MC,BRA JUNO,C,34,31166,5/14/2013,0,0,1,55.99,53.56,NVL
APPSUPW,MC,BRA JUNO,C,34,31166,5/14/2013,1,55.99,0,0,0,WB
APPSUPW,MC,BRA JUNO,C,34,31166,5/14/2013,1,55.99,0,0,0,TC2
APPSUPW,MC,BRA JUNO,C,34,31166,5/14/2013,1,55.99,0,0,0,AAW
APPSUPW,MC,BRA JUNO,C,36,31167,5/14/2013,3,167.97,0,0,0,AA
APPSUPW,MC,BRA JUNO,C,36,31167,5/14/2013,1,55.99,1,50.39,47.75,NOV
APPSUPW,MC,BRA JUNO,C,36,31167,5/14/2013,4,223.96,2,107.98,51.23,NVL
APPSUPW,MC,BRA JUNO,C,36,31167,5/14/2013,7,391.93,0,0,0,WB
APPSUPW,MC,BRA JUNO,C,36,31167,5/14/2013,3,167.97,0,0,0,TC2
APPSUPW,MC,BRA JUNO,C,36,31167,5/14/2013,2,111.98,1,51.99,49.36,AAW
APPSUPW,MC,BRA JUNO,C,38,31168,4/20/2013,4,223.96,0,0,0,AA
APPSUPW,MC,BRA JUNO,C,38,31168,4/20/2013,1,55.99,0,0,0,NOV
APPSUPW,MC,BRA JUNO,C,38,31168,4/20/2013,4,223.96,0,0,0,NVL
APPSUPW,MC,BRA JUNO,C,38,31168,4/20/2013,3,167.97,0,0,0,WB
APPSUPW,MC,BRA JUNO,C,38,31168,4/20/2013,1,55.99,0,0,0,TC2
APPSUPW,MC,BRA JUNO,C,38,31168,4/20/2013,2,111.98,0,0,0,AAW
APPSUPW,MC,BRA JUNO,C,32,31169,3/5/2012,1,55.99,0,0,0,NVL
APPSUPW,MC,BRA JUNO,D,34,31170,5/15/2013,4,223.96,0,0,0,AA
APPSUPW,MC,BRA JUNO,D,34,31170,5/15/2013,2,111.98,1,51.99,49.99,NOV
APPSUPW,MC,BRA JUNO,D,34,31170,5/15/2013,7,391.93,1,44.79,39.27,NVL
APPSUPW,MC,BRA JUNO,D,34,31170,5/15/2013,3,167.97,1,55.99,51.42,WB
APPSUPW,MC,BRA JUNO,D,34,31170,5/15/2013,2,111.98,1,55.99,51.42,TC2
APPSUPW,MC,BRA JUNO,D,34,31170,5/15/2013,2,111.98,0,0,0,AAW
APPSUPW,MC,BRA JUNO,D,36,31171,5/14/2013,1,55.99,0,0,0,AA
APPSUPW,MC,BRA JUNO,D,36,31171,5/14/2013,3,167.97,0,0,0,NOV
APPSUPW,MC,BRA JUNO,D,36,31171,5/14/2013,5,279.95,0,0,0,NVL
APPSUPW,MC,BRA JUNO,D,36,31171,5/14/2013,3,167.97,2,106.38,47.36,WB
APPSUPW,MC,BRA JUNO,D,36,31171,5/14/2013,3,167.97,0,0,0,TC2
APPSUPW,MC,BRA JUNO,D,36,31171,5/14/2013,2,111.98,0,0,0,AAW
APPSUPW,MC,BRA JUNO,D,38,31172,5/18/2013,2,111.98,0,0,0,AA
APPSUPW,MC,BRA JUNO,D,38,31172,5/18/2013,1,55.99,1,50.39,47.07,NOV
APPSUPW,MC,BRA JUNO,D,38,31172,5/18/2013,2,111.98,2,99.58,46.44,NVL
APPSUPW,MC,BRA JUNO,D,38,31172,5/18/2013,2,111.98,1,51.99,49.99,WB
APPSUPW,MC,BRA JUNO,D,38,31172,5/18/2013,1,55.99,0,0,0,TC2
APPSUPW,MC,BRA JUNO,D,38,31172,5/18/2013,1,55.99,0,0,0,AAW
APPSUPW,MC,BRA JUNO,D,32,31173,12/21/2012,1,55.99,0,0,0,NVL
APPSUPW,MC,BRA JUNO,D,32,31173,12/21/2012,0,0,1,55.99,51.78,WB
APPSUPW,MC,BRA JUNO,B,34,31174,5/14/2013,2,111.98,0,0,0,AA
APPSUPW,MC,BRA JUNO,B,34,31174,5/14/2013,1,55.99,0,0,0,NVL
APPSUPW,MC,BRA JUNO,B,34,31174,5/14/2013,-1,-55.99,0,0,0,WB
APPSUPW,MC,BRA JUNO,B,34,31174,5/14/2013,1,55.99,0,0,0,AAW
APPSUPW,MC,BRA JUNO,B,36,31175,5/15/2013,1,55.99,0,0,0,AA
APPSUPW,MC,BRA JUNO,B,36,31175,5/15/2013,2,111.98,0,0,0,NVL
APPSUPW,MC,BRA JUNO,B,36,31175,5/15/2013,1,55.99,0,0,0,WB
APPSUPW,MC,BRA JUNO,B,36,31175,5/15/2013,1,55.99,0,0,0,TC2
APPSUPW,MC,BRA JUNO,B,36,31175,5/15/2013,0,0,1,51.99,49.99,AAW
APPSUPW,MC,BRA JUNO,B,38,31176,3/20/2012,1,55.99,0,0,0,AA
APPSUPW,MC,BRA JUNO,B,38,31176,3/20/2012,3,167.97,0,0,0,NVL
APPSUPW,MC,BRA JUNO,B,38,31176,3/20/2012,1,55.99,0,0,0,TC2
APPSUPW,MC,BRA JUNO,B,38,31176,3/20/2012,1,55.99,0,0,0,AAW
SHORUNM,NIKE,FLYKNIT RACER,D,7,31213,,1,149.99,0,0,0,AAW
APPSHIW,NIKE,TOP WOOL 1/2 ZIP DF,551,M,31214,5/26/2012,1,79.99,-1,-79.99,62.5,TC2
SHORUNW,KSWISS,K-RUUZ 1.5,B,7,31216,,1,99.99,0,0,0,AAW
SHORUNM,NIKE,FLYKNIT RACER,D,10,31219,2/8/2013,0,0,1,149.99,52.3,AAW
SHORUNW,KSWISS,K-RUUZ 1.5,B,7.5,31220,8/4/2012,0,0,1,69.99,21.42,NOV
SHORUNM,NIKE,FLYKNIT RACER,D,11,31221,8/14/2012,0,0,1,149.99,52.3,AAW
APPSHIW,NIKE,TOP WOOL DF CREW,551,S,31223,1/23/2013,7,524.93,0,0,0,TC2
APPSHIW,SUGOI,TOP LOCUST TANK,LAG/BLUE,S,31240,9/1/2012,0,0,3,89.97,7.97,TC2
APPSHIW,SUGOI,TOP LOCUST TANK,LAG/BLUE,S,31240,9/1/2012,0,0,1,29.99,7.97,TC1
APPSHIW,SUGOI,TOP LOCUST TANK,LAG/BLUE,M,31241,11/24/2012,0,0,0,-12,100,TC2
APPSHIW,SUGOI,TOP LOCUST TANK,LAG/BLUE,M,31241,11/24/2012,0,0,1,29.99,7.97,TC1
MISMED,SUPERF,INSOLE BLACK DMP,,C,31252,2/22/2012,2,99.98,0,0,0,AAW
MISMED,SUPERF,INSOLE BLACK DMP,,D,31253,2/12/2013,1,49.99,2,89.98,50.37,NVL
MISMED,SUPERF,INSOLE BLACK DMP,,D,31253,2/12/2013,2,99.98,0,0,0,AAW
MISMED,SUPERF,INSOLE BLACK DMP,,E,31254,11/7/2012,0,0,2,89.98,50.39,NVL
MISMED,SUPERF,INSOLE BLACK DMP,,F,31255,6/27/2012,3,149.97,1,49.99,55.35,NVL
MISMED,SUPERF,INSOLE BLACK DMP,,F,31255,6/27/2012,1,49.99,0,0,0,AAW
SHORUNW,KSWISS,K-RUUZ 1.5,B,8,31259,,1,99.99,0,0,0,AAW
SHORUNW,ASICS,GT 1000,D,10.5,31260,3/24/2013,1,99.99,0,0,0,AA
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,AA
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,NOV
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,NVL
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,WB
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,TC2
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,TC1
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,S,31261,,1,49.99,0,0,0,AAW
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,AA
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,NOV
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,NVL
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,WB
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,TC2
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,TC1
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,M,31262,4/27/2013,3,149.97,0,0,0,AAW
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,2,99.98,0,0,0,AA
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,1,49.99,0,0,0,NOV
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,1,49.99,0,0,0,NVL
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,2,99.98,0,0,0,WB
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,1,49.99,0,0,0,TC2
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,2,99.98,0,0,0,TC1
APPSHIM,BROOKS,TOP PRO TRAIN SS,475,L,31263,5/17/2013,1,49.99,0,0,0,AAW
SHORUNW,KSWISS,K-RUUZ 1.5,B,8.5,31265,,1,99.99,0,0,0,NOV
SHORUNW,KSWISS,K-RUUZ 1.5,B,9,31266,,1,99.99,0,0,0,AAW
MISMED,POWERS,POWERSTEP ORIGINAL,BLU,K,31267,5/18/2013,0,0,1,29.99,59.99,AA
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,7,216.93,0,0,0,AA
MISMED,POWERS,POWERSTEP ORIGINAL,BLU,K,31267,5/18/2013,0,0,2,56.98,58.16,NOV
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,9,278.91,0,0,0,NOV
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,8,247.92,0,0,0,NVL
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,3,92.97,0,0,0,WB
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,4,123.96,0,0,0,TC2
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,6,185.94,0,0,0,TC1
MISMED,POWERS,POWERSTEP ORIGINAL,BLU,K,31267,5/18/2013,0,0,1,29.99,60.25,AAW
MISMED,POWERS,POWERSTEP ORIGINAL,MED,K,31267,5/18/2013,11,340.89,0,0,0,AAW
SHORUNW,KSWISS,K-RUUZ 1.5,B,9.5,31268,,1,99.99,0,0,0,NOV
SHORUNW,KSWISS,K-RUUZ 1.5,B,10,31269,,1,99.99,0,0,0,AAW
APPSUPW,CHAMP,BRA SHAPE T BACK SPORT,,,31271,5/13/2013,1,37.99,2,56.98,44.05,AA
APPSUPW,CHAMP,BRA SHAPE T BACK SPORT,,,31271,5/13/2013,3,113.97,3,102.57,53.38,NOV
APPSUPW,CHAMP,BRA SHAPE T BACK SPORT,,,31271,5/13/2013,0,0,3,106.37,55.04,NVL
APPSUPW,CHAMP,BRA SHAPE T BACK SPORT,,,31271,5/13/2013,2,75.98,0,0,0,TC1
SHOSAN,SOLE,SANDAL PREMIUM FLIP,B,6,31274,4/5/2013,0,0,1,66.49,28.56,AAW
SHOSAN,SOLE,SANDAL PREMIUM FLIP,B,7,31275,7/5/2012,0,0,1,66.49,28.56,NVL
SHOSAN,SOLE,SANDAL PREMIUM FLIP,B,7,31275,7/5/2012,0,0,1,80.74,41.17,AAW
SHOSAN,SOLE,SANDAL PREMIUM FLIP,B,8,31276,5/8/2013,3,284.97,0,0,0,NVL
SHOSAN,SOLE,SANDAL PREMIUM FLIP,B,8,31276,5/8/2013,1,94.99,0,0,0,AAW
MISSW A,FINIS,DRYLAND CORD,GRN-M,ONE,31284,4/23/2013,6,119.94,1,19.99,49.97,AAW
MISSW A,FINIS,DRYLAND CORD,YEL-L,ONE,31285,5/3/2013,2,39.98,0,0,0,NVL
MISSW A,FINIS,DRYLAND CORD,YEL-L,ONE,31285,5/3/2013,13,259.87,1,17.99,44.41,AAW
APPSHOW,OISELL,SHORT DISTANCE,INDGO,L,31293,8/11/2012,0,0,1,19.49,-0.05,TC2
APPSHOW,OISELL,SHORT DISTANCE,INDGO,L,31293,8/11/2012,0,0,2,17.98,-116.91,AAW
MISELE,BROOKS,LIGHT NIGHTLIFE MAG,10,ONE,31303,8/31/2012,6,89.94,1,14.99,54.97,AA
MISELE,BROOKS,LIGHT NIGHTLIFE MAG,10,ONE,31303,8/31/2012,0,0,1,14.99,54.97,NOV
MISELE,BROOKS,LIGHT NIGHTLIFE MAG,10,ONE,31303,8/31/2012,0,0,1,14.99,54.97,WB
MISELE,BROOKS,LIGHT NIGHTLIFE MAG,10,ONE,31303,8/31/2012,1,14.99,0,0,0,TC2
MISELE,BROOKS,LIGHT NIGHTLIFE MAG,10,ONE,31303,8/31/2012,4,59.96,0,0,0,TC1
MISELE,BROOKS,LIGHT NIGHTLIFE MAG,10,ONE,31303,8/31/2012,0,0,1,11.99,43.7,AAW
MISBAG,BROOKS,BAG PODIUM TEAM PACK,1,ONE,31305,8/6/2010,6,239.94,0,0,0,TC2
MISFOO,ULTIMA,ULTIMA CANISTER,GRP,S,31308,3/30/2013,1,19.99,1,15.99,49.97,AA
MISFOO,ULTIMA,ULTIMA CANISTER,GRP,L,31309,9/9/2012,1,35.99,1,30.59,41.16,AA
APPH&H,MANZEL,GLOVE SILK WINDSTOP,BLK,,31311,1/4/2012,2,51.98,0,0,0,AAW
APPSHOM,TRI2XU,SHORT TRAINING RUN,BLK/BLK,S,31313,4/27/2013,1,44.99,0,0,0,NOV
APPSHOM,TRI2XU,SHORT TRAINING RUN,BLK/BLK,S,31313,4/27/2013,3,134.97,0,0,0,NVL
APPSHOM,TRI2XU,SHORT TRAINING RUN,BLK/BLK,S,31313,4/27/2013,1,44.99,0,0,0,AAW
APPSHOM,TRI2XU,SHORT TRAINING RUN,BLK/BLK,M,31314,,6,269.94,0,0,0,NVL
APPSHOM,TRI2XU,SHORT TRAINING RUN,BLK/BLK,M,31314,,3,134.97,0,0,0,AAW
APPSHOM,TRI2XU,SHORT TRAINING RUN,BLK/BLK,L,31315,5/11/2013,1,44.99,0,0,0,NVL
MISELE,POLAR,HRM S625X,,,31320,10/10/2011,1,389.99,0,0,0,TC1
APPJACW,BROOKS,JKT ID ELITE,305,XS,31323,7/29/2012,0,0,1,34.99,19.98,TC2
APPJACW,BROOKS,JKT ID ELITE,305,L,31326,8/3/2012,0,0,1,34.99,11.97,TC2
